timestamp,delta_ch0,theta_ch0,alpha_ch0,beta_ch0,gamma_ch0,delta_ch1,theta_ch1,alpha_ch1,beta_ch1,gamma_ch1,delta_ch2,theta_ch2,alpha_ch2,beta_ch2,gamma_ch2,delta_ch3,theta_ch3,alpha_ch3,beta_ch3,gamma_ch3,delta_ch4,theta_ch4,alpha_ch4,beta_ch4,gamma_ch4
1749768671.306375,14.679702232402658,17.950144429138497,4.246300595154205,2.3055391984638605,1.3279762970775213,523.8434432374197,3203.6885116461635,980.3764840350104,824.6397408378277,513.743148937684,368.5662970687522,31.667494036630284,47.32811874899237,30.152457835628883,12.598478762887446,12.875289310543577,11.610656168778505,10.13784095994759,2.432169870021686,1.357306512506201,47.409049754456746,143.29835764071623,455.1092911402933,266.47142692747906,197.10354516228236
1749768671.373125,18.228361153707077,21.595064944754835,3.4305536598398683,2.2923088971840255,1.3027675164254604,567.7840703146999,3374.585481120528,941.3483384929734,836.3705458059213,565.3642198376498,476.2794173306991,37.42018688419226,58.02225884180349,38.12860954027196,10.808193980942555,16.981426545444066,15.307912823172805,6.954367180719177,2.149818069986139,1.270481351110346,56.58985555706352,143.2201351054809,462.4967699198449,276.56213614570373,143.09022476290795
1749768671.42675,18.234964211606123,23.478426405039933,2.5560577286846256,2.3649566273732785,1.2373894539961294,525.0667475522462,3360.036928776728,885.5632286434178,875.3279673693925,583.4285543383043,558.780427854647,45.79946226661389,68.56619538659598,45.98468260466457,9.835931659360643,18.766205056392614,18.12184997750041,4.467801217824376,2.1158069599236917,1.1192853090870714,58.43743374137032,150.41414149156222,463.2900358625964,298.05856696487905,109.90142451891732
1749768671.491375,17.733074591632832,23.468782919279157,1.7429755002348153,2.460942943800116,1.1555175374063693,414.36656846284836,3179.919670299724,810.192246560611,934.787363648828,565.443997484274,569.5742284545601,51.495023165582836,77.21193386550257,51.336985413432764,10.450825911306453,21.995642349424482,19.39388052476729,2.89969829512171,2.3187666924859505,0.9500447700169621,60.898363688612505,167.4455385743381,450.35686307477243,325.8708303812319,101.2549865472785
1749768671.562125,17.21672290407549,22.007190244211333,1.1066521558270233,2.5028651113642058,1.0930623819317917,290.26292422432334,2913.748422776307,720.4986200840917,997.5573712103377,522.3786541366086,503.697337737032,53.29258041067726,84.04237974323706,52.52322360409339,13.025971809872473,24.559747054928422,18.958265763466585,2.155805767210247,2.677000709787008,0.8020991425378837,59.42213507846046,186.7188704358535,429.5033695833843,351.40918092579733,113.7488639442762
1749768671.62275,16.365064907620244,19.763486115964,0.7208418850826315,2.4544262509216908,1.0826566857449595,208.07603355509158,2661.846701294705,622.3675442647276,1046.0672502073448,473.3963503733561,388.2522808018447,51.475999096896075,88.22775480332784,49.2971168223126,17.172622869335118,26.764228402991215,17.241893090907325,1.9680142092542134,3.0689823070990623,0.6986868510555736,52.473653461948146,198.19411691428834,414.7723089275908,365.1114776829273,139.84316181260692
1749768671.683375,17.89371395043011,17.530590062082883,0.6045511486481832,2.3354438706055034,1.1260637797449768,180.4176505828702,2516.6665301594285,540.334051690064,1066.237844664521,438.5002095558112,270.2563048351938,47.89785608343814,89.1293869315068,42.75912964080425,21.78398657197174,31.395361178983002,15.061232415321655,2.041323239605938,3.36743451800326,0.6460156013264393,38.818983069325625,197.16166651915202,417.73837081798763,362.4681283369408,173.40640652829512
1749768671.743125,19.385003779138987,15.842537906224246,0.8796429323176485,2.2049858439615604,1.187991919975202,195.38415088873066,2517.9483545352596,513.408459616893,1050.7687739418695,428.7148213918525,168.8554505362181,41.61590509946234,84.98768610343343,34.935792015650186,25.478091152485597,35.68093595951435,13.183199550256864,2.3036173858357394,3.5099451315992938,0.6443671580588832,26.376849306875442,187.63177757785323,441.17450274213905,345.08064662651367,210.07780554241933
1749768671.80175,26.766097372247195,15.368744045864451,2.0283195391832716,2.1066622959965535,1.2245005553193171,233.1810241349241,2638.533329422521,555.1338509793884,1003.7944175957326,441.1654168198066,99.23185354414477,34.219206289941496,75.62142910278295,27.84523734589661,27.2312447256572,47.32485735675543,12.526606952836241,3.057691177353307,3.4876754640700924,0.6881809328061906,18.303636818146572,177.31248623807943,474.57813828541003,322.3312275504645,247.26848275663545
1749768671.867375,33.50109735425283,17.904540972205858,4.751963553764904,2.060899676393457,1.2196683120571032,262.7213485681524,2803.364605834497,665.3360366828969,939.4111267154432,464.96629242124993,48.95497640765174,29.89347921781856,61.65424812941228,22.567252454384146,26.765500397325777,57.416678537494626,15.024538502200542,5.0068597017995415,3.3419282688893728,0.7709617681714271,12.23216328010056,175.9237974077623,498.4895150012686,305.07200628928535,282.4118953921636
1749768671.940125,44.23770578393314,25.050199392901156,9.399505794453187,2.073641069939849,1.1794824780535047,330.54027041841056,2933.278011617958,826.7465383254072,869.1947263220961,485.5296208649203,21.797470659722702,29.682101002760664,46.42004360926961,19.29678454277406,25.164583355435493,69.6448697431018,22.30382694327659,8.845036090478123,3.152643310220093,0.8756461409695373,11.672962989922055,187.86205357610083,498.0253017132428,301.0677074370219,313.67437085164215
1749768671.99575,57.478273905058586,36.831606340250296,15.586809121842581,2.1402251219226955,1.1231378278301185,385.3093987973218,2958.0988934460447,1010.1261970244901,797.1352810931696,487.4400135603157,12.525234871521981,34.815080722860365,34.154507454404424,17.889881705713677,24.6461623032967,80.5463149197789,34.386887374891565,14.48959805701972,2.9722095107802695,0.9690618738015787,10.239543526400052,208.74756918057764,474.80622332256235,311.97391018936696,339.0195277830996
1749768672.057375,68.57295722209601,51.21964466727839,22.20731747476255,2.26501330560997,1.069606607252231,405.96564146747613,2828.9007488393518,1181.7225637591503,726.677981180379,459.57348060872806,15.742631840471656,50.38286935719612,29.92848073633324,18.135185510589707,27.150709094487567,86.9270109420994,49.23802728641611,20.978239923016105,2.86662933448905,1.0310101774739362,14.441322074868651,230.52721490222513,448.0502690166271,332.31795328210137,356.03430380057944
1749768672.118125,79.14107375622893,64.4891326893867,27.585487454715594,2.4342807272165334,1.0330886226924096,399.10917848782105,2557.75623945955,1304.92220646752,662.7791402852921,404.2798920167632,26.088676930930355,80.50078535372486,37.20875975821213,19.968243189107508,33.09022937520203,91.44317231312701,62.99310526845261,26.51491335792782,2.8624855019043274,1.0785624249682835,18.1969890885086,248.8551416313838,439.72287088041213,352.92780428440307,363.39464047981
1749768672.19175,86.18489899806993,72.28632031648881,30.142742324699004,2.6145812878017085,1.0154490100683335,375.0806053699604,2235.7884851638078,1372.272349312138,611.8170356118011,344.5439306549787,39.35624260231536,123.35171919234237,56.42455425636449,23.370242584231647,40.82935720476065,91.41271643428229,71.21188139836318,29.317857169859195,2.965930118962915,1.1431435631931004,21.506825909514696,261.89036320445473,462.41327853891454,368.06899541444903,361.21693041002675
1749768672.241375,86.22731211052215,71.43309243415622,29.116276867411763,2.792105167832884,0.9971088414561332,356.79026204962275,1997.4618500304728,1390.6131788559305,579.1646963468895,313.61129123285656,51.892470236491704,169.44910426342923,82.60908056967158,28.004537809498228,47.23300430537303,85.71368449105277,70.64758707786226,28.453029367211133,3.155900995550327,1.2346152621120972,21.545204564213968,266.5752068874951,510.55009976065946,379.0233949141255,352.13322078285233
1749768672.313125,76.82124499450848,61.6500932255975,24.798497667327855,2.9388849612984242,0.9560414859831425,319.9906874129681,1973.293797059168,1378.8869090387238,569.1766200323002,338.9067233444935,57.928989736677465,204.74055177411893,107.97168354793325,32.85319351692444,49.19942080291141,73.47993451291035,60.973135284502746,24.411988838119573,3.36342345184826,1.3316241877633157,21.102264691885814,261.23446348427905,564.2365889855488,387.79058683979486,339.9262614473263
1749768672.37175,61.04173100620622,46.0858972417865,18.647079988498227,3.043356490566307,0.8826703696947933,276.86922518390594,2228.155399259872,1359.1050507802552,579.2303005462527,430.58288851057,58.17525517273958,217.1602155550182,124.39929838962489,36.46298822836754,45.66072557536415,55.12845970823662,45.1022398297708,18.88454046377795,3.5181863530035273,1.39744631799303,19.091509345653044,245.76133792404508,597.5765235805073,394.27061550483774,326.1114884888326
1749768672.435375,42.67982864002697,29.596574393313027,12.60329816909053,3.1254882598295324,0.79064507410916,249.70290287592553,2717.212462484636,1358.297641670065,601.5451896418538,573.2092601449345,46.02762956041748,201.67692813617336,127.30444126973195,37.942357836741984,37.972946932016,36.255240141603764,27.70359005270067,13.877398500984617,3.5626275509267167,1.3988993263519973,16.470899490969792,221.2661361320439,591.8547051675447,397.79059360846634,309.29504042676535
1749768672.495125,26.41638743460586,16.42336636155236,8.078141570172878,3.190543260039196,0.7067400980451194,191.87501392861765,3288.1789238817937,1399.058744031076,626.6789725786812,734.1751118905464,34.64408603515278,164.89484119917893,117.75076833140133,37.610352367562385,29.882245991977356,21.857476760543623,13.334238727724363,10.562017138319415,3.4574083343311575,1.3232249598133747,16.696936116516767,192.6580869980583,546.9926811410402,396.6139085992758,287.12293904699436
1749768672.55575,13.638877794968973,8.635708298087454,5.891407585680982,3.223857929716864,0.6446763136709922,165.65737567750918,3758.8145239646647,1487.390734124163,644.216113910699,880.3843584749832,25.279700483171055,124.71722912771581,102.61671073462283,37.177487864838874,25.988478809946894,11.720463912768336,4.801116634566437,9.226168089331122,3.2417208374767603,1.1926250166689614,12.711000111386461,168.7662421738865,480.25180430331875,389.4178769039646,258.1240308619558
1749768672.613375,5.868110596292919,5.2956694372906865,5.604321660204859,3.1727620249298103,0.6054542019077314,149.44819136081,4010.778393820407,1608.8526572215912,648.0822581308855,988.9510676996199,24.2112329848514,101.0644557699361,90.38497781033959,38.572532890496724,29.079872475351358,6.102379308703322,1.467776366792394,9.041470187926942,2.990041930129395,1.0547793499852014,12.518589174122335,155.1877319837963,414.40311357391147,376.67169292528905,224.49643898895266
1749768672.685125,2.4839914685936164,4.010909390335732,6.130827555554013,3.0052053818854474,0.5872298626154406,144.77043939439483,4007.976045306641,1710.1203911985406,639.9286241971917,1045.264183807917,32.713188062393186,104.94785914392025,86.20874812672481,42.42105031924372,38.46600910255004,4.179326718855162,0.7899434436443633,8.808510064912912,2.7837370979186473,0.9462664798490372,10.56221343386256,152.20727739391094,364.9159398703761,359.81798810277786,192.30628764978997
1749768672.74875,1.6056855988613479,3.139569166078565,6.501594765255527,2.7551516378061067,0.5861752478027207,126.12481819644236,3791.4405760509153,1726.4603511929174,630.5730948345678,1043.901887322258,45.60819890785775,132.22775137453957,89.6806664481642,47.65141834885312,49.98582220921605,2.9650534602079754,0.7223314204856675,7.873254964629926,2.662501622719683,0.8853777049112871,11.883356304462277,158.01693388238078,336.41165322371796,339.377059750592,167.2131957854022
1749768672.808375,1.2620281244174296,2.247583168534206,6.2057315273431275,2.499352073381577,0.601391479049386,148.6636783037651,3457.6038798079308,1633.7982176205253,633.191528805035,987.9818101499924,54.35354910960886,165.74046951387328,94.8605810309724,51.964380541632785,58.32077316026724,3.755644762111294,0.717456353143229,6.379434619701396,2.5672934494261037,0.8553218618885301,7.041137239809756,166.44986510074835,329.40739660609205,315.91697543612105,152.17893639113805
1749768672.883125,1.5376998530633406,1.489721304146944,5.206599682599526,2.3192446157585134,0.6266227787817967,195.1490547392749,3128.2448116856713,1453.8105548983262,648.4934415240175,896.7212443657962,58.146846821601024,186.8568042063138,95.86476302202759,53.0786997450617,59.828039783136326,4.559796294300769,0.7381008646122542,4.833128017479218,2.44917001724768,0.8213361075789108,6.14174211696604,169.4115296622002,352.6985118118609,292.56430942476976,146.56843104120333
1749768672.94575,2.269777514596265,1.0612260265752642,3.8665558925503887,2.2487497404283343,0.6513507284200164,251.7802972323267,2901.432913757807,1249.0947305679733,667.6480487920892,798.9955372857421,51.28820558792169,185.4885720334658,90.57240298794004,50.11403655919691,54.20275849927802,6.0724360929293315,0.8163515091112895,3.6627062871616802,2.265163786567339,0.7662714001242261,7.3186043771292795,164.38102525096747,426.3533650488233,273.88579678750847,146.0445983792745
1749768672.988375,7.070659510841705,1.2065469186453783,2.9108822838708646,2.275053706771027,0.6772590548536989,301.7265251175727,2813.6025167174494,1090.8631900743485,680.4174045046634,719.3466812736207,38.56016183203754,163.2538505350624,81.56937425558068,43.76006039040964,43.99877916801657,10.825491755089127,1.0467614503267229,3.104400927566671,2.0287532603272793,0.7017305042825643,8.463078698088419,156.5279887284278,570.2197278876713,266.3839163239365,145.36178096601566
1749768673.060125,11.150601636085408,3.266224558325688,3.112574901549247,2.3383702879389614,0.7180112413623113,350.8169252876337,2836.5043535809573,1019.881985562624,679.5791703649851,668.1038381804974,25.329373688816887,128.70386307418784,72.27582782316615,36.15494495806469,32.800307329539166,14.776669140456388,1.8023312987039184,3.092748481558857,1.774813065917867,0.6612780540319447,9.064219232787458,151.68667332424434,776.1813876584343,275.1893242587532,145.53892059065964
1749768673.13775,15.1334960318191,9.20590018774498,5.0406116329075354,2.348889889646501,0.7870829966332524,332.1073439246282,2916.6280819959466,1022.0145757132543,668.2729856172667,642.3955788941132,15.78327723755265,92.42239506781485,64.8619292625243,29.608101693756794,23.85081067586071,16.725389046256762,3.746361403289994,3.424890357847981,1.5522236157431681,0.687519020367371,14.291300686907281,152.15630023092837,999.0865827467808,297.69947839760124,151.6820455087862
1749768673.185375,21.825108249241794,19.99287474661131,8.775409613766959,2.27551661494394,0.8867402844831995,326.5075066283888,3012.1516035961004,1049.8449739557584,662.3743356317922,631.6954477605601,10.85078610139694,62.79928218443888,59.64569280864695,25.474927380068067,18.736135298908273,19.378561913199675,7.293532063667769,3.934209033317207,1.423865736678654,0.8044548242919438,21.817740405490415,157.25921073774174,1166.4832633377391,325.34784360076793,165.41134545049744
1749768673.246125,37.11471632954418,34.74585454432425,13.706423254991597,2.1532925696482437,0.9944694000016334,309.53343881379914,3094.168077500746,1069.0668472673938,673.3375182790394,623.128487589303,10.563778178240709,43.67894195959739,54.920683882967296,23.54884827348816,16.77457418992837,33.20455341961444,12.162058630640496,4.811287051946389,1.4775201233277404,0.9902533096417476,27.039471083100985,163.69712690499748,1214.3190259353596,347.75154882758915,182.25563656283234
1749768673.30175,61.834964131305426,50.88838339041765,18.72005579773335,2.0308133865717184,1.0762484881121532,297.5223255818189,3147.6230090758263,1066.8956412595196,697.3266515629681,609.4061126635166,12.6088099732083,33.91950367963427,48.17998986762789,22.840578107763882,16.202235154256986,57.03494929304925,18.45810854376409,6.87949196446404,1.803043179794298,1.1817409243484527,32.556507816543245,167.16396711610005,1118.4302201875496,359.2739067792495,195.84690996899977
1749768673.395375,95.43866618267998,65.13824188134495,22.74836747196441,1.9441549403164193,1.1012905616195667,276.4100601739718,3159.0336709868934,1058.950568333586,720.4484778169605,586.654217025573,15.921795009678604,29.946660629162068,38.90661563586701,22.61149972402643,15.878388193102557,90.30881636154746,26.625301922882215,11.060383520411085,2.424721511883599,1.3120936589162526,35.30009085312699,167.53893079982865,912.2234003166211,361.8280520396602,199.04872627575963
1749768673.436125,127.64776988416492,74.5399951565666,24.940324248810192,1.8933392125752506,1.0537109805063363,258.18884158132033,3107.282346651519,1077.929768596081,727.8605178267876,557.2264446866114,19.81618462249927,29.097743588657135,29.5502161731029,22.61504088779959,15.917034724311623,122.23320406178924,36.463218855108735,17.348147876397473,3.216664626255352,1.3538828294222374,37.05191660809254,167.82713747353714,669.4714532024884,360.8855594839421,188.33392655502948
1749768673.49675,150.90882404154672,77.32973563270801,25.08870476387093,1.8755822928190584,0.9510984719791777,254.97820177684457,3017.558046209833,1128.83336321607,713.637784483293,528.9648185804976,20.37440686395175,30.45396278418451,24.752431246150948,23.226991866987863,17.254855664205387,147.84746065894626,46.457709257208585,24.514727259269684,3.9668037573989583,1.330852370630598,36.39335840583779,169.87447897911323,467.28745353649856,361.54389967475623,165.8937499950479
1749768673.557375,157.45275135310132,73.58943015587734,23.66784248249693,1.8959850995854648,0.8406563236693767,302.6786432061338,2966.044862384528,1193.4693704772028,684.3727070223185,506.28417093526997,22.161991631837182,34.03758683225756,27.779646787638352,25.229016650418377,20.87777833789667,158.77222982183275,54.258074334360415,30.552934208072422,4.450553561994694,1.2964241834668273,42.49099715735959,172.20662027690773,349.471454751273,364.2313363815692,139.53705568876933
1749768673.618125,143.60741794668203,64.8263223118814,21.486828314775195,1.9504607385534198,0.7782759240693503,416.3157308194194,3031.8216272517866,1243.0026658830197,657.0275581516954,488.8629009432304,19.848372191816306,40.456202658630694,38.330050646005354,29.252379614679466,27.01750612185919,150.26221888147026,57.37920607398031,33.42078630922984,4.524150242384364,1.299123563707779,47.21057710100218,172.28949002646485,310.50288978154026,365.3866255900592,119.9826110270595
1749768673.67775,114.5409838816402,53.257114559267464,19.142031590356787,2.02296987217555,0.801173328937328,570.9105171516464,3247.929203862452,1251.5808770888634,649.9998174141658,475.2021447962554,18.55519114956539,50.09648894988612,53.17162667215373,35.20349663665828,34.95520068902192,125.00349118855782,54.31673361203527,32.090174822722574,4.188012789103147,1.3487438461114862,64.48938983088715,165.4968530521651,309.9199652676498,363.05137197740913,118.37202708026544
1749768673.740375,76.51480962629495,40.84067081647169,16.808723676061696,2.066256308725764,0.9077440637812825,724.8070740603332,3574.415010630498,1214.6193764990462,672.3111087369587,464.2886378841442,24.179575768890427,62.129852417640635,68.36270412498929,41.87018622691893,42.77943148278556,90.47316023672133,45.45702690096031,27.122756559891975,3.57206779922248,1.4174934491533557,68.12799292823419,151.45922481334688,309.49819825293207,359.3878385314099,140.54397056898324
1749768673.827125,44.33609530296221,28.939370437102685,14.348909151025044,2.0170821377312973,1.0507564216073282,827.9547394406841,3893.916330907576,1155.9397073917685,715.1208908248972,452.40489472525627,36.50455884321748,74.48445553943594,81.35120178880808,47.44810489831027,48.11294045734785,55.82811848623953,33.12505765068484,20.322754593267472,2.8568936120261306,1.4684612225167437,84.92201491987974,137.89646712904798,300.1705659865054,362.27782246459884,184.55365302699812
1749768673.87275,21.933742140340506,18.4757555191667,11.81079519777968,1.8596280868347381,1.1624659652633915,789.5557757033995,4047.647038741742,1114.853072426157,762.2927446476155,432.34649888360235,54.285732308448644,83.9677223628962,89.84420929092929,50.430702983515154,49.189685821172446,29.82155044186276,20.542951580248044,13.78522036522688,2.205199581069033,1.475036680934573,85.80781187011307,135.89889762150284,296.11699670728746,380.13594786979314,239.63824420532447
1749768673.936375,11.033336996434262,10.208690552217327,9.553447568646792,1.6229451734633873,1.1922096625247416,679.2489806133091,3936.331593366745,1114.7191729241529,799.9865929959975,397.24237351493076,70.69028531532585,87.45217141924186,92.7769461852484,50.23691403565165,45.742605459261,14.074660316827519,10.574589171437662,8.962142143485991,1.7017651189720377,1.4370278555073757,80.9194520553259,149.71220093822484,312.24468576336164,414.0493248695516,288.8347354881108
1749768673.992125,5.7037408576132,4.933216844455755,8.009440616140079,1.3740848071668412,1.1321322459867538,535.0937125221114,3590.759577438678,1144.9298172916951,822.0572009639081,352.15337000887064,78.57239674363159,81.85644288757221,89.52768346183069,47.211867620716596,39.01937122035096,6.673956768315037,4.617952549704955,6.19914895265647,1.364366360913538,1.3759786091505517,76.81202283079413,174.2457156936886,348.3699100672029,454.944855911267,316.35206691292245
1749768674.05075,6.755140645986713,2.517231883086466,7.376444912166322,1.146304803099728,1.006031296152162,409.4273181196626,3171.845089035231,1188.384432703285,828.5748880884375,318.47058555199163,70.96512993329259,68.31707471645707,80.91756602814901,42.424075860501425,31.12137577885163,6.283106786127511,2.2134230772574672,4.809479556590311,1.1521135607884656,1.3266110173168801,71.0742711628111,198.93835363194452,388.5245825833998,489.60060069785743,315.0068262970922
1749768674.116375,9.986790467024587,1.7562377799581212,7.418814936501173,0.9833331762019928,0.8507994116360726,338.64961604490463,2860.603941176293,1249.738422766472,821.851378470238,317.3382717005753,59.858875157811894,52.92584807442565,68.04371245330144,38.013362357543535,24.4004010211097,9.342491155840854,1.543423432981998,3.9684500409946892,1.0374083169924906,1.3087622639158292,70.19819544872266,213.91506097577545,409.4041591604167,508.48287458752105,288.27100762503676
1749768674.190125,11.767951084811587,1.730138317920258,7.783642323222965,0.8979153283850306,0.7076744880275799,332.76321760018965,2740.742504266866,1335.7270044780125,807.085847107299,353.7623981732838,50.00758308392778,43.40378618664761,53.74936148019043,36.08720868516245,20.47957270442827,9.664433617017385,1.265521028721651,3.448575777358775,1.0332643738587473,1.3071497379721877,60.7291399986902,214.92243947407277,398.9418494141752,508.7168509314747,248.0254238746189
1749768674.24875,12.592725502436167,2.114821974190105,8.07905495478491,0.8622605761752675,0.6160220330633501,353.09230383600135,2760.5302472356934,1428.0586037765165,791.4142053324246,412.8850178575249,44.91457731562305,43.69583319609815,42.86615130524528,37.746915974876686,19.593250470772333,11.260919745577967,1.2815198871730624,3.397139352433107,1.1388944532725858,1.2845373543729943,49.16752220983499,203.69862365915884,364.03532365748345,494.47491682767355,210.82480219345067
1749768674.338375,12.527913804992762,2.7628474302733257,7.838870504615789,0.8425783879649473,0.5914036035801319,350.0887856537604,2784.055550065613,1509.0372236575304,781.8406268995977,467.53712545145015,44.259864398049444,54.555378184939585,41.562134888905575,42.51507098362633,20.846868630206334,12.44902518745656,1.6990812735234067,3.7861577331143885,1.280257476870393,1.2136322934719983,46.06502294835079,183.4447857735319,329.14686777717844,477.9175669403455,189.9362008508681
1749768674.370125,9.441547047128513,3.481993863640901,6.852892982479455,0.8204529310036258,0.6223176372529216,328.8728847664536,2690.5690474333146,1551.4533218412064,782.7728030255914,490.0446479065539,50.41394867616947,71.26824834804142,53.095324286581175,48.34981107360473,22.69307017122128,11.308614619156954,2.4710280545338925,4.350660354850545,1.4062356851305935,1.0845303147386112,40.84523675452203,157.91516449850045,317.77169472844514,472.69866652717445,189.93114172596287
1749768674.44275,5.901218306602154,4.139185317845656,5.273756045710173,0.7978770343541528,0.6813331358014947,294.38780208210056,2457.304447209465,1525.9848038625835,795.6606378869013,469.99830810195374,52.86879155530166,86.20764062793542,75.81475841409787,53.05053472441281,23.88911470870824,9.806995489094414,3.433718378266728,4.759508540929561,1.5098417814123224,0.9128565453138766,38.60990690958312,134.7602050727746,340.25047126870106,485.1002983176996,207.94840277481933
1749768674.489375,5.0601290297732335,4.69631509913375,3.576640249564641,0.7828241129947938,0.7461812467038019,268.9894820182423,2165.5664585288437,1427.9409542905496,818.9275464782813,417.62296994058147,58.05905041572139,92.94316158515603,102.63532952019659,55.08611819121394,23.819875576744202,12.052918854538138,4.462431401103832,4.701553754392356,1.6131368726255746,0.731605764064075,35.06882497117255,123.76019591461564,386.64962080666004,512.0096460990862,235.16007837483755
1749768674.554125,7.736234691018086,5.373725939831928,2.1568325864932723,0.7918557831594613,0.8097983402613653,274.26167633514916,1930.549884924755,1266.0662255383193,847.520940513611,355.1410646890287,69.24104093092923,88.88292591830893,124.46816662448757,53.66860630640254,22.494714087013776,18.327445255352174,5.558806446474931,4.068971672527651,1.7193477576111174,0.5756372105604259,37.85697125607127,128.75146392148886,432.95667660870487,544.3774488930588,261.23533949864503
1749768674.62375,14.105663359746258,6.6864903906854165,1.4373991550643175,0.8413038232903811,0.8697503018673961,294.50991619497023,1829.4028750357616,1052.6203488796787,875.0213982221478,305.45875604713217,76.67735628291939,75.08350551758346,133.9560005726911,48.976170758006425,20.453726881409242,26.890942591571097,6.97769518531658,3.1929208072495023,1.8216585543465122,0.46712347885583416,39.868072111873644,147.1362484438872,456.46247612033164,569.8482911353387,276.38943452700596
1749768674.686375,21.80159711635128,8.872650090217068,1.4882977776749264,0.945658416116846,0.9237483343560267,347.20683052765116,1872.2656032754942,829.8651909714457,899.9170703397823,279.39574646158866,75.97639632698217,55.96584771046072,128.32011239777555,42.13489375546569,18.198009209339663,36.269752482825766,8.857835287943173,2.4038289899721272,1.8921185775300386,0.4117995592604658,42.646370142429255,171.7120374433563,448.8394061372731,578.5064184009186,276.04147601700475
1749768674.742125,36.05735026820592,11.194624394766308,1.9421666662179298,1.1146927514671099,0.9818327664462112,349.25455341135785,1997.6358171198176,649.5514053878936,918.2374439963544,274.1835240970713,75.81773108213375,37.02225281702481,109.67703286084529,34.666466604214676,16.11332105441719,55.18248159887986,10.585117719054187,1.8955116832210421,1.8877475251287275,0.40032601868767653,44.895032440265396,192.58786661886387,417.473032318397,569.1931924396179,260.5515145115071
1749768674.82075,54.189996545868944,12.943249114309761,2.5552727575314456,1.3218219512038027,1.052446865749757,364.4983719280072,2104.7014072489087,534.5648543962906,923.6182113140754,279.2353084234575,67.59945763840413,22.172457896206993,83.73804359124786,27.739585629295814,14.444575612345965,79.21740586700035,11.94944404401932,2.029111050980057,1.8235277963974206,0.4195577814527668,44.37050947240277,199.78037487575222,375.1517701523123,549.066278968663,234.26635384633656
1749768674.865375,73.6776229001382,14.55952072084826,3.337270975684644,1.5212938618456833,1.1397433325551551,396.41479353356266,2114.318309380686,484.0131893745649,914.8984418460983,288.21364529446805,53.63315516697107,13.047920464443603,57.37718367067587,22.008149573865527,13.836681401981478,104.70937346310038,13.992475472169494,3.05354368131729,1.7461811452037057,0.47133526472133536,39.42498671787645,186.98405870008088,329.3430253908378,528.7575147823908,206.52999819006914
1749768674.935125,91.09409322866802,17.13614477961126,4.4790953271163865,1.6532108694023868,1.2356497498088332,425.9894069171271,1995.4567802125664,477.0897024007019,890.9382292391117,308.1771880530712,39.07851035324416,8.612250304980444,36.0208495378147,17.697323356731232,14.974578800183494,129.1841439330148,18.205506822960167,4.965838859337758,1.7092963614698806,0.5706372410875368,33.86189062538398,157.1694028642176,281.39828850448487,518.7929981369166,189.02075127422313
1749768674.99575,102.47516506451184,21.55523168258322,5.9546100911209,1.6710652498984133,1.3217466100900657,419.5664654550337,1760.7744685442965,491.41658361344287,848.3800219360276,355.5734244339431,27.542076693635575,6.675401549048639,22.487047749023436,14.95773204980246,18.18952108101623,142.52262294292964,25.285110971132262,7.472942912727852,1.7398112429563355,0.7223743689320665,29.979345664455565,121.75761683937799,232.65609616949695,526.7479081004604,188.20058554142742
1749768675.082375,106.39354722141238,27.50344931329773,7.449280411900453,1.5684883363673672,1.380900695525867,432.3633765928031,1450.794578591513,512.000127984748,786.6662632565404,441.2085928123372,26.45468093368051,6.684416581879465,17.66124629252985,14.11322754827139,23.14000180908799,145.21712877716797,34.22143858915477,9.950074401130305,1.8105081188639995,0.8974155797884182,23.47727761084068,99.47234095061086,193.6819576716754,551.6533991982944,201.81858058117004
1749768675.132125,101.64273773476006,33.24996312632324,8.542142494511713,1.3927181310631334,1.404843753452544,411.6086119224418,1117.4064986655562,515.6250853768059,706.9739416966722,559.4254779080388,26.85825398958006,8.236885147442457,20.317325406942004,15.2232371022232,28.570166623875465,137.22207173877814,42.34402185016037,11.582127707162297,1.8572611404785708,1.039433381564454,20.492534035013545,105.18898015597456,176.45759146089486,581.6469979027445,222.07186294618074
1749768675.17775,81.75602447596626,36.49119781362239,8.83165327413547,1.2256277164691385,1.3990520644596194,380.36237455954137,809.1479764141747,486.60832997690375,611.4581473755358,684.5244220962711,25.003578379649234,10.49236309719551,27.771454487191555,18.10747932309423,33.01370004870702,109.9769234889951,46.70827889130333,11.802673421461396,1.809584961050749,1.0922915030745122,20.092135743432827,138.22206220582592,187.1832358891934,603.0693371358452,241.44615800249608
1749768675.239375,61.798867973851024,36.776106193072266,8.452386263929753,1.1823004505619967,1.3748827310417928,345.10172530353094,560.1599332493222,425.5331821859778,506.9417713429719,779.8482629590394,25.649537919003656,13.253948325618714,37.12091015730516,22.1969620318585,35.29746158946296,82.03882310250135,46.794517031999135,10.996086177337027,1.655193163476784,1.0328106313073477,20.82288109641939,186.23973840572484,222.0291683221672,609.794266475711,255.11727427269037
1749768675.312125,54.05093438290283,37.46064813102077,8.63203509019149,1.4292232894928985,1.3445080548860395,302.08224924577365,398.4743792546341,354.0781581723853,407.76565446709554,812.8756813590899,22.08490177651165,16.040864237323085,45.611155092590415,26.484782524004835,35.12386132744439,67.46519403527162,46.152154623276076,10.568003586091121,1.428298031432872,0.8986241958549006,18.323154148625065,237.03661467615217,271.16031137373164,603.3243241726116,260.9446918621853
